run,seed,regeneration-rate,num-turtles,search-radius,knowledge-gain,old-age,metabolism,shock-prob,reproduction-cost,[steps],numTurtles,meanFood,totKnowledge,knowledgeTranferred
948,8,0.2,100,5,0.25,75,0.1,0,1,546,0,0,0,0
949,9,0.2,100,5,0.25,75,0.1,0,1,210,0,0,0,0
950,10,0.2,100,5,0.25,75,0.1,0,1,175,0,0,0,0
951,1,0.5,100,5,0.25,75,0.1,0,1,999,329,1.466261398,0,0
952,2,0.5,100,5,0.25,75,0.1,0,1,999,428,1.461214953,92.75,92.75
953,3,0.5,100,5,0.25,75,0.1,0,1,999,96,1.395833333,0,0
954,4,0.5,100,5,0.25,75,0.1,0,1,999,53,1.747169811,0,0
955,5,0.5,100,5,0.25,75,0.1,0,1,999,298,1.526174497,0,0
956,6,0.5,100,5,0.25,75,0.1,0,1,999,80,1.57125,16,16
957,7,0.5,100,5,0.25,75,0.1,0,1,999,268,1.568656716,0,0
958,8,0.5,100,5,0.25,75,0.1,0,1,999,81,1.609876543,17.5,17.5
959,9,0.5,100,5,0.25,75,0.1,0,1,999,186,1.383870968,37.75,37.75
960,10,0.5,100,5,0.25,75,0.1,0,1,446,0,0,0,0
961,1,0.1,100,5,0.5,75,0.1,0,1,999,21,1.942857143,0,0
962,2,0.1,100,5,0.5,75,0.1,0,1,999,50,1.606,12.5,12.5
963,3,0.1,100,5,0.5,75,0.1,0,1,319,0,0,0,0
964,4,0.1,100,5,0.5,75,0.1,0,1,596,0,0,0,0
965,5,0.1,100,5,0.5,75,0.1,0,1,999,9,1.266666667,0,0
966,6,0.1,100,5,0.5,75,0.1,0,1,209,0,0,0,0
967,7,0.1,100,5,0.5,75,0.1,0,1,304,0,0,0,0
968,8,0.1,100,5,0.5,75,0.1,0,1,786,0,0,0,0
969,9,0.1,100,5,0.5,75,0.1,0,1,508,0,0,0,0
970,10,0.1,100,5,0.5,75,0.1,0,1,296,0,0,0,0
971,1,0.2,100,5,0.5,75,0.1,0,1,999,131,1.396946565,0,0
972,2,0.2,100,5,0.5,75,0.1,0,1,999,179,1.330726257,76,76
973,3,0.2,100,5,0.5,75,0.1,0,1,999,89,1.601123596,0,0
974,4,0.2,100,5,0.5,75,0.1,0,1,252,0,0,0,0
975,5,0.2,100,5,0.5,75,0.1,0,1,999,106,1.460377358,30,30
976,6,0.2,100,5,0.5,75,0.1,0,1,999,53,1.735849057,0,0
977,7,0.2,100,5,0.5,75,0.1,0,1,681,0,0,0,0
978,8,0.2,100,5,0.5,75,0.1,0,1,546,0,0,0,0
979,9,0.2,100,5,0.5,75,0.1,0,1,210,0,0,0,0
980,10,0.2,100,5,0.5,75,0.1,0,1,175,0,0,0,0
981,1,0.5,100,5,0.5,75,0.1,0,1,999,329,1.466261398,0,0
982,2,0.5,100,5,0.5,75,0.1,0,1,999,428,1.461214953,185.5,185.5
983,3,0.5,100,5,0.5,75,0.1,0,1,999,205,1.717560976,0,0
984,4,0.5,100,5,0.5,75,0.1,0,1,999,53,1.747169811,0,0
985,5,0.5,100,5,0.5,75,0.1,0,1,999,298,1.526174497,0,0
986,6,0.5,100,5,0.5,75,0.1,0,1,999,80,1.57125,32,32
987,7,0.5,100,5,0.5,75,0.1,0,1,999,268,1.568656716,0,0
988,8,0.5,100,5,0.5,75,0.1,0,1,999,81,1.609876543,35,35
989,9,0.5,100,5,0.5,75,0.1,0,1,999,186,1.383870968,75.5,75.5
990,10,0.5,100,5,0.5,75,0.1,0,1,446,0,0,0,0
991,1,0.1,100,5,0.1,75,0.25,0,1,56,0,0,0,0
992,2,0.1,100,5,0.1,75,0.25,0,1,102,0,0,0,0
993,3,0.1,100,5,0.1,75,0.25,0,1,17,0,0,0,0
994,4,0.1,100,5,0.1,75,0.25,0,1,32,0,0,0,0
995,5,0.1,100,5,0.1,75,0.25,0,1,26,0,0,0,0
996,6,0.1,100,5,0.1,75,0.25,0,1,29,0,0,0,0
997,7,0.1,100,5,0.1,75,0.25,0,1,24,0,0,0,0
998,8,0.1,100,5,0.1,75,0.25,0,1,25,0,0,0,0
999,9,0.1,100,5,0.1,75,0.25,0,1,31,0,0,0,0
1000,10,0.1,100,5,0.1,75,0.25,0,1,25,0,0,0,0
1001,1,0.2,100,5,0.1,75,0.25,0,1,44,0,0,0,0
1002,2,0.2,100,5,0.1,75,0.25,0,1,70,0,0,0,0
1003,3,0.2,100,5,0.1,75,0.25,0,1,17,0,0,0,0
1004,4,0.2,100,5,0.1,75,0.25,0,1,36,0,0,0,0
1005,5,0.2,100,5,0.1,75,0.25,0,1,21,0,0,0,0
1006,6,0.2,100,5,0.1,75,0.25,0,1,34,0,0,0,0
1007,7,0.2,100,5,0.1,75,0.25,0,1,21,0,0,0,0
1008,8,0.2,100,5,0.1,75,0.25,0,1,23,0,0,0,0
1009,9,0.2,100,5,0.1,75,0.25,0,1,33,0,0,0,0
1010,10,0.2,100,5,0.1,75,0.25,0,1,26,0,0,0,0
1011,1,0.5,100,5,0.1,75,0.25,0,1,40,0,0,0,0
1012,2,0.5,100,5,0.1,75,0.25,0,1,148,0,0,0,0
1013,3,0.5,100,5,0.1,75,0.25,0,1,26,0,0,0,0
1014,4,0.5,100,5,0.1,75,0.25,0,1,76,0,0,0,0
1015,5,0.5,100,5,0.1,75,0.25,0,1,72,0,0,0,0
1016,6,0.5,100,5,0.1,75,0.25,0,1,34,0,0,0,0
1017,7,0.5,100,5,0.1,75,0.25,0,1,71,0,0,0,0
1018,8,0.5,100,5,0.1,75,0.25,0,1,33,0,0,0,0
1019,9,0.5,100,5,0.1,75,0.25,0,1,80,0,0,0,0
1020,10,0.5,100,5,0.1,75,0.25,0,1,30,0,0,0,0
1021,1,0.1,100,5,0.25,75,0.25,0,1,56,0,0,0,0
1022,2,0.1,100,5,0.25,75,0.25,0,1,102,0,0,0,0
1023,3,0.1,100,5,0.25,75,0.25,0,1,17,0,0,0,0
1024,4,0.1,100,5,0.25,75,0.25,0,1,32,0,0,0,0
1025,5,0.1,100,5,0.25,75,0.25,0,1,26,0,0,0,0
1026,6,0.1,100,5,0.25,75,0.25,0,1,29,0,0,0,0
1027,7,0.1,100,5,0.25,75,0.25,0,1,24,0,0,0,0
1028,8,0.1,100,5,0.25,75,0.25,0,1,25,0,0,0,0
1029,9,0.1,100,5,0.25,75,0.25,0,1,31,0,0,0,0
1030,10,0.1,100,5,0.25,75,0.25,0,1,25,0,0,0,0
1031,1,0.2,100,5,0.25,75,0.25,0,1,44,0,0,0,0
1032,2,0.2,100,5,0.25,75,0.25,0,1,70,0,0,0,0
1033,3,0.2,100,5,0.25,75,0.25,0,1,17,0,0,0,0
1034,4,0.2,100,5,0.25,75,0.25,0,1,36,0,0,0,0
1035,5,0.2,100,5,0.25,75,0.25,0,1,21,0,0,0,0
1036,6,0.2,100,5,0.25,75,0.25,0,1,34,0,0,0,0
1037,7,0.2,100,5,0.25,75,0.25,0,1,21,0,0,0,0
1038,8,0.2,100,5,0.25,75,0.25,0,1,23,0,0,0,0
1039,9,0.2,100,5,0.25,75,0.25,0,1,33,0,0,0,0
1040,10,0.2,100,5,0.25,75,0.25,0,1,26,0,0,0,0
1041,1,0.5,100,5,0.25,75,0.25,0,1,40,0,0,0,0
1042,2,0.5,100,5,0.25,75,0.25,0,1,148,0,0,0,0
1043,3,0.5,100,5,0.25,75,0.25,0,1,26,0,0,0,0
1044,4,0.5,100,5,0.25,75,0.25,0,1,76,0,0,0,0
1045,5,0.5,100,5,0.25,75,0.25,0,1,72,0,0,0,0
1046,6,0.5,100,5,0.25,75,0.25,0,1,34,0,0,0,0
1047,7,0.5,100,5,0.25,75,0.25,0,1,71,0,0,0,0
1048,8,0.5,100,5,0.25,75,0.25,0,1,33,0,0,0,0
1049,9,0.5,100,5,0.25,75,0.25,0,1,80,0,0,0,0
1050,10,0.5,100,5,0.25,75,0.25,0,1,30,0,0,0,0
1051,1,0.1,100,5,0.5,75,0.25,0,1,56,0,0,0,0
1052,2,0.1,100,5,0.5,75,0.25,0,1,102,0,0,0,0
1053,3,0.1,100,5,0.5,75,0.25,0,1,17,0,0,0,0
1054,4,0.1,100,5,0.5,75,0.25,0,1,32,0,0,0,0
1055,5,0.1,100,5,0.5,75,0.25,0,1,26,0,0,0,0
1056,6,0.1,100,5,0.5,75,0.25,0,1,29,0,0,0,0
1057,7,0.1,100,5,0.5,75,0.25,0,1,24,0,0,0,0
1058,8,0.1,100,5,0.5,75,0.25,0,1,25,0,0,0,0
1059,9,0.1,100,5,0.5,75,0.25,0,1,31,0,0,0,0
1060,10,0.1,100,5,0.5,75,0.25,0,1,25,0,0,0,0
1061,1,0.2,100,5,0.5,75,0.25,0,1,44,0,0,0,0
1062,2,0.2,100,5,0.5,75,0.25,0,1,70,0,0,0,0
1063,3,0.2,100,5,0.5,75,0.25,0,1,17,0,0,0,0
1064,4,0.2,100,5,0.5,75,0.25,0,1,36,0,0,0,0
1065,5,0.2,100,5,0.5,75,0.25,0,1,21,0,0,0,0
1066,6,0.2,100,5,0.5,75,0.25,0,1,34,0,0,0,0
1067,7,0.2,100,5,0.5,75,0.25,0,1,21,0,0,0,0
1068,8,0.2,100,5,0.5,75,0.25,0,1,23,0,0,0,0
1069,9,0.2,100,5,0.5,75,0.25,0,1,33,0,0,0,0
1070,10,0.2,100,5,0.5,75,0.25,0,1,26,0,0,0,0
1071,1,0.5,100,5,0.5,75,0.25,0,1,40,0,0,0,0
1072,2,0.5,100,5,0.5,75,0.25,0,1,148,0,0,0,0
1073,3,0.5,100,5,0.5,75,0.25,0,1,26,0,0,0,0
1074,4,0.5,100,5,0.5,75,0.25,0,1,76,0,0,0,0
1075,5,0.5,100,5,0.5,75,0.25,0,1,72,0,0,0,0
1076,6,0.5,100,5,0.5,75,0.25,0,1,34,0,0,0,0
1077,7,0.5,100,5,0.5,75,0.25,0,1,71,0,0,0,0
1078,8,0.5,100,5,0.5,75,0.25,0,1,33,0,0,0,0
1079,9,0.5,100,5,0.5,75,0.25,0,1,80,0,0,0,0
1080,10,0.5,100,5,0.5,75,0.25,0,1,30,0,0,0,0
1081,1,0.1,100,5,0.1,75,0.1,0.1,1,188,0,0,0,0
1082,2,0.1,100,5,0.1,75,0.1,0.1,1,202,0,0,0,0
1083,3,0.1,100,5,0.1,75,0.1,0.1,1,113,0,0,0,0
1084,4,0.1,100,5,0.1,75,0.1,0.1,1,103,0,0,0,0
1085,5,0.1,100,5,0.1,75,0.1,0.1,1,131,0,0,0,0
1086,6,0.1,100,5,0.1,75,0.1,0.1,1,69,0,0,0,0
1087,7,0.1,100,5,0.1,75,0.1,0.1,1,60,0,0,0,0
1088,8,0.1,100,5,0.1,75,0.1,0.1,1,265,0,0,0,0
1089,9,0.1,100,5,0.1,75,0.1,0.1,1,47,0,0,0,0
1090,10,0.1,100,5,0.1,75,0.1,0.1,1,93,0,0,0,0
1091,1,0.2,100,5,0.1,75,0.1,0.1,1,77,0,0,0,0
1092,2,0.2,100,5,0.1,75,0.1,0.1,1,184,0,0,0,0
1093,3,0.2,100,5,0.1,75,0.1,0.1,1,69,0,0,0,0
1094,4,0.2,100,5,0.1,75,0.1,0.1,1,94,0,0,0,0
1095,5,0.2,100,5,0.1,75,0.1,0.1,1,60,0,0,0,0
1096,6,0.2,100,5,0.1,75,0.1,0.1,1,97,0,0,0,0
1097,7,0.2,100,5,0.1,75,0.1,0.1,1,64,0,0,0,0
1098,8,0.2,100,5,0.1,75,0.1,0.1,1,99,0,0,0,0
1099,9,0.2,100,5,0.1,75,0.1,0.1,1,66,0,0,0,0
1100,10,0.2,100,5,0.1,75,0.1,0.1,1,106,0,0,0,0
1101,1,0.5,100,5,0.1,75,0.1,0.1,1,181,0,0,0,0
1102,2,0.5,100,5,0.1,75,0.1,0.1,1,546,0,0,0,0
1103,3,0.5,100,5,0.1,75,0.1,0.1,1,281,0,0,0,0
1104,4,0.5,100,5,0.1,75,0.1,0.1,1,164,0,0,0,0
1105,5,0.5,100,5,0.1,75,0.1,0.1,1,202,0,0,0,0
1106,6,0.5,100,5,0.1,75,0.1,0.1,1,223,0,0,0,0
1107,7,0.5,100,5,0.1,75,0.1,0.1,1,117,0,0,0,0
1108,8,0.5,100,5,0.1,75,0.1,0.1,1,73,0,0,0,0
1109,9,0.5,100,5,0.1,75,0.1,0.1,1,51,0,0,0,0
1110,10,0.5,100,5,0.1,75,0.1,0.1,1,89,0,0,0,0
1111,1,0.1,100,5,0.25,75,0.1,0.1,1,194,0,0,0,0
1112,2,0.1,100,5,0.25,75,0.1,0.1,1,344,0,0,0,0
1113,3,0.1,100,5,0.25,75,0.1,0.1,1,51,0,0,0,0
1114,4,0.1,100,5,0.25,75,0.1,0.1,1,34,0,0,0,0
1115,5,0.1,100,5,0.25,75,0.1,0.1,1,77,0,0,0,0
1116,6,0.1,100,5,0.25,75,0.1,0.1,1,149,0,0,0,0
1117,7,0.1,100,5,0.25,75,0.1,0.1,1,84,0,0,0,0
1118,8,0.1,100,5,0.25,75,0.1,0.1,1,121,0,0,0,0
1119,9,0.1,100,5,0.25,75,0.1,0.1,1,46,0,0,0,0
1120,10,0.1,100,5,0.25,75,0.1,0.1,1,169,0,0,0,0
1121,1,0.2,100,5,0.25,75,0.1,0.1,1,162,0,0,0,0
1122,2,0.2,100,5,0.25,75,0.1,0.1,1,964,0,0,0,0
1123,3,0.2,100,5,0.25,75,0.1,0.1,1,123,0,0,0,0
1124,4,0.2,100,5,0.25,75,0.1,0.1,1,152,0,0,0,0
1125,5,0.2,100,5,0.25,75,0.1,0.1,1,87,0,0,0,0
1126,6,0.2,100,5,0.25,75,0.1,0.1,1,58,0,0,0,0
1127,7,0.2,100,5,0.25,75,0.1,0.1,1,220,0,0,0,0
1128,8,0.2,100,5,0.25,75,0.1,0.1,1,114,0,0,0,0
1129,9,0.2,100,5,0.25,75,0.1,0.1,1,192,0,0,0,0
1130,10,0.2,100,5,0.25,75,0.1,0.1,1,72,0,0,0,0
1131,1,0.5,100,5,0.25,75,0.1,0.1,1,254,0,0,0,0
1132,2,0.5,100,5,0.25,75,0.1,0.1,1,999,153,2.177777778,118.25,109.25
1133,3,0.5,100,5,0.25,75,0.1,0.1,1,180,0,0,0,0
1134,4,0.5,100,5,0.25,75,0.1,0.1,1,96,0,0,0,0
1135,5,0.5,100,5,0.25,75,0.1,0.1,1,338,0,0,0,0
1136,6,0.5,100,5,0.25,75,0.1,0.1,1,71,0,0,0,0
1137,7,0.5,100,5,0.25,75,0.1,0.1,1,130,0,0,0,0
1138,8,0.5,100,5,0.25,75,0.1,0.1,1,80,0,0,0,0
1139,9,0.5,100,5,0.25,75,0.1,0.1,1,188,0,0,0,0
1140,10,0.5,100,5,0.25,75,0.1,0.1,1,114,0,0,0,0
1141,1,0.1,100,5,0.5,75,0.1,0.1,1,597,0,0,0,0
1142,2,0.1,100,5,0.5,75,0.1,0.1,1,464,2189,3.031886706,5970,4505
1143,3,0.1,100,5,0.5,75,0.1,0.1,1,392,0,0,0,0
1144,4,0.1,100,5,0.5,75,0.1,0.1,1,256,0,0,0,0
1145,5,0.1,100,5,0.5,75,0.1,0.1,1,222,0,0,0,0
1146,6,0.1,100,5,0.5,75,0.1,0.1,1,120,0,0,0,0
1147,7,0.1,100,5,0.5,75,0.1,0.1,1,309,0,0,0,0
1148,8,0.1,100,5,0.5,75,0.1,0.1,1,613,2054,3.149659202,6891,4690.5
1149,9,0.1,100,5,0.5,75,0.1,0.1,1,326,0,0,0,0
1150,10,0.1,100,5,0.5,75,0.1,0.1,1,61,0,0,0,0
1151,1,0.2,100,5,0.5,75,0.1,0.1,1,480,2002,1.393506494,5605.5,4483
1152,2,0.2,100,5,0.5,75,0.1,0.1,1,110,2003,1.357413879,7150,4478.5
1153,3,0.2,100,5,0.5,75,0.1,0.1,1,62,2064,2.862984496,4504,3723
1154,4,0.2,100,5,0.5,75,0.1,0.1,1,561,2030,1.129901478,5006.5,4803.5
1155,5,0.2,100,5,0.5,75,0.1,0.1,1,290,2205,1.995102041,6629,4155.5
1156,6,0.2,100,5,0.5,75,0.1,0.1,1,434,2013,3.871385991,7297.5,4737.5
1157,7,0.2,100,5,0.5,75,0.1,0.1,1,97,0,0,0,0
1158,8,0.2,100,5,0.5,75,0.1,0.1,1,368,0,0,0,0
1159,9,0.2,100,5,0.5,75,0.1,0.1,1,163,0,0,0,0
1160,10,0.2,100,5,0.5,75,0.1,0.1,1,296,0,0,0,0
1161,1,0.5,100,5,0.5,75,0.1,0.1,1,318,2177,3.562425356,6486.5,4438.5
1162,2,0.5,100,5,0.5,75,0.1,0.1,1,141,2139,2.274474053,5363,4399.5
1163,3,0.5,100,5,0.5,75,0.1,0.1,1,170,2061,3.546627851,4110,3600
1164,4,0.5,100,5,0.5,75,0.1,0.1,1,199,0,0,0,0
1165,5,0.5,100,5,0.5,75,0.1,0.1,1,200,0,0,0,0
1166,6,0.5,100,5,0.5,75,0.1,0.1,1,157,0,0,0,0
1167,7,0.5,100,5,0.5,75,0.1,0.1,1,210,2073,1.691172214,5734,4299.5
1168,8,0.5,100,5,0.5,75,0.1,0.1,1,170,2013,2.7544461,6460,4914
1169,9,0.5,100,5,0.5,75,0.1,0.1,1,124,0,0,0,0
1170,10,0.5,100,5,0.5,75,0.1,0.1,1,708,0,0,0,0
1171,1,0.1,100,5,0.1,75,0.25,0.1,1,33,0,0,0,0
1172,2,0.1,100,5,0.1,75,0.25,0.1,1,35,0,0,0,0
1173,3,0.1,100,5,0.1,75,0.25,0.1,1,29,0,0,0,0
1174,4,0.1,100,5,0.1,75,0.25,0.1,1,40,0,0,0,0
1175,5,0.1,100,5,0.1,75,0.25,0.1,1,30,0,0,0,0
1176,6,0.1,100,5,0.1,75,0.25,0.1,1,41,0,0,0,0
1177,7,0.1,100,5,0.1,75,0.25,0.1,1,35,0,0,0,0
1178,8,0.1,100,5,0.1,75,0.25,0.1,1,15,0,0,0,0
1179,9,0.1,100,5,0.1,75,0.25,0.1,1,12,0,0,0,0
1180,10,0.1,100,5,0.1,75,0.25,0.1,1,25,0,0,0,0
1181,1,0.2,100,5,0.1,75,0.25,0.1,1,37,0,0,0,0
1182,2,0.2,100,5,0.1,75,0.25,0.1,1,29,0,0,0,0
1183,3,0.2,100,5,0.1,75,0.25,0.1,1,38,0,0,0,0
1184,4,0.2,100,5,0.1,75,0.25,0.1,1,28,0,0,0,0
1185,5,0.2,100,5,0.1,75,0.25,0.1,1,35,0,0,0,0
1186,6,0.2,100,5,0.1,75,0.25,0.1,1,28,0,0,0,0
1187,7,0.2,100,5,0.1,75,0.25,0.1,1,41,0,0,0,0
1188,8,0.2,100,5,0.1,75,0.25,0.1,1,52,0,0,0,0
1189,9,0.2,100,5,0.1,75,0.25,0.1,1,20,0,0,0,0
1190,10,0.2,100,5,0.1,75,0.25,0.1,1,33,0,0,0,0
1191,1,0.5,100,5,0.1,75,0.25,0.1,1,15,0,0,0,0
1192,2,0.5,100,5,0.1,75,0.25,0.1,1,71,0,0,0,0
1193,3,0.5,100,5,0.1,75,0.25,0.1,1,32,0,0,0,0
1194,4,0.5,100,5,0.1,75,0.25,0.1,1,21,0,0,0,0
1195,5,0.5,100,5,0.1,75,0.25,0.1,1,39,0,0,0,0
1196,6,0.5,100,5,0.1,75,0.25,0.1,1,39,0,0,0,0
1197,7,0.5,100,5,0.1,75,0.25,0.1,1,48,0,0,0,0
1198,8,0.5,100,5,0.1,75,0.25,0.1,1,29,0,0,0,0
1199,9,0.5,100,5,0.1,75,0.25,0.1,1,39,0,0,0,0
1200,10,0.5,100,5,0.1,75,0.25,0.1,1,30,0,0,0,0
1201,1,0.1,100,5,0.25,75,0.25,0.1,1,33,0,0,0,0
1202,2,0.1,100,5,0.25,75,0.25,0.1,1,32,0,0,0,0
1203,3,0.1,100,5,0.25,75,0.25,0.1,1,40,0,0,0,0
1204,4,0.1,100,5,0.25,75,0.25,0.1,1,42,0,0,0,0
1205,5,0.1,100,5,0.25,75,0.25,0.1,1,58,0,0,0,0
1206,6,0.1,100,5,0.25,75,0.25,0.1,1,25,0,0,0,0
1207,7,0.1,100,5,0.25,75,0.25,0.1,1,30,0,0,0,0
1208,8,0.1,100,5,0.25,75,0.25,0.1,1,15,0,0,0,0
1209,9,0.1,100,5,0.25,75,0.25,0.1,1,12,0,0,0,0
1210,10,0.1,100,5,0.25,75,0.25,0.1,1,25,0,0,0,0
1211,1,0.2,100,5,0.25,75,0.25,0.1,1,57,0,0,0,0
1212,2,0.2,100,5,0.25,75,0.25,0.1,1,29,0,0,0,0
1213,3,0.2,100,5,0.25,75,0.25,0.1,1,40,0,0,0,0
1214,4,0.2,100,5,0.25,75,0.25,0.1,1,36,0,0,0,0
1215,5,0.2,100,5,0.25,75,0.25,0.1,1,44,0,0,0,0
1216,6,0.2,100,5,0.25,75,0.25,0.1,1,27,0,0,0,0
1217,7,0.2,100,5,0.25,75,0.25,0.1,1,53,0,0,0,0
1218,8,0.2,100,5,0.25,75,0.25,0.1,1,52,0,0,0,0
1219,9,0.2,100,5,0.25,75,0.25,0.1,1,20,0,0,0,0
1220,10,0.2,100,5,0.25,75,0.25,0.1,1,35,0,0,0,0
1221,1,0.5,100,5,0.25,75,0.25,0.1,1,15,0,0,0,0
1222,2,0.5,100,5,0.25,75,0.25,0.1,1,41,0,0,0,0
1223,3,0.5,100,5,0.25,75,0.25,0.1,1,30,0,0,0,0
1224,4,0.5,100,5,0.25,75,0.25,0.1,1,40,0,0,0,0
1225,5,0.5,100,5,0.25,75,0.25,0.1,1,62,0,0,0,0
1226,6,0.5,100,5,0.25,75,0.25,0.1,1,27,0,0,0,0
1227,7,0.5,100,5,0.25,75,0.25,0.1,1,44,0,0,0,0
1228,8,0.5,100,5,0.25,75,0.25,0.1,1,29,0,0,0,0
1229,9,0.5,100,5,0.25,75,0.25,0.1,1,46,0,0,0,0
1230,10,0.5,100,5,0.25,75,0.25,0.1,1,30,0,0,0,0
1231,1,0.1,100,5,0.5,75,0.25,0.1,1,33,0,0,0,0
1232,2,0.1,100,5,0.5,75,0.25,0.1,1,54,0,0,0,0
1233,3,0.1,100,5,0.5,75,0.25,0.1,1,46,0,0,0,0
1234,4,0.1,100,5,0.5,75,0.25,0.1,1,29,0,0,0,0
1235,5,0.1,100,5,0.5,75,0.25,0.1,1,40,0,0,0,0
1236,6,0.1,100,5,0.5,75,0.25,0.1,1,112,0,0,0,0
1237,7,0.1,100,5,0.5,75,0.25,0.1,1,58,0,0,0,0
1238,8,0.1,100,5,0.5,75,0.25,0.1,1,15,0,0,0,0
1239,9,0.1,100,5,0.5,75,0.25,0.1,1,12,0,0,0,0
1240,10,0.1,100,5,0.5,75,0.25,0.1,1,25,0,0,0,0
1241,1,0.2,100,5,0.5,75,0.25,0.1,1,46,0,0,0,0
1242,2,0.2,100,5,0.5,75,0.25,0.1,1,29,0,0,0,0
1243,3,0.2,100,5,0.5,75,0.25,0.1,1,56,0,0,0,0
1244,4,0.2,100,5,0.5,75,0.25,0.1,1,33,0,0,0,0
1245,5,0.2,100,5,0.5,75,0.25,0.1,1,32,0,0,0,0
1246,6,0.2,100,5,0.5,75,0.25,0.1,1,71,0,0,0,0
1247,7,0.2,100,5,0.5,75,0.25,0.1,1,71,0,0,0,0
1248,8,0.2,100,5,0.5,75,0.25,0.1,1,52,0,0,0,0
1249,9,0.2,100,5,0.5,75,0.25,0.1,1,19,0,0,0,0
1250,10,0.2,100,5,0.5,75,0.25,0.1,1,29,0,0,0,0
1251,1,0.5,100,5,0.5,75,0.25,0.1,1,15,0,0,0,0
1252,2,0.5,100,5,0.5,75,0.25,0.1,1,58,0,0,0,0
1253,3,0.5,100,5,0.5,75,0.25,0.1,1,47,0,0,0,0
1254,4,0.5,100,5,0.5,75,0.25,0.1,1,24,0,0,0,0
1255,5,0.5,100,5,0.5,75,0.25,0.1,1,46,0,0,0,0
1256,6,0.5,100,5,0.5,75,0.25,0.1,1,45,0,0,0,0
1257,7,0.5,100,5,0.5,75,0.25,0.1,1,65,0,0,0,0
1258,8,0.5,100,5,0.5,75,0.25,0.1,1,29,0,0,0,0
1259,9,0.5,100,5,0.5,75,0.25,0.1,1,34,0,0,0,0
1260,10,0.5,100,5,0.5,75,0.25,0.1,1,30,0,0,0,0
1261,1,0.1,100,5,0.1,75,0.1,0.2,1,68,0,0,0,0
1262,2,0.1,100,5,0.1,75,0.1,0.2,1,81,0,0,0,0
1263,3,0.1,100,5,0.1,75,0.1,0.2,1,104,0,0,0,0
1264,4,0.1,100,5,0.1,75,0.1,0.2,1,113,0,0,0,0
1265,5,0.1,100,5,0.1,75,0.1,0.2,1,83,0,0,0,0
1266,6,0.1,100,5,0.1,75,0.1,0.2,1,154,0,0,0,0
1267,7,0.1,100,5,0.1,75,0.1,0.2,1,78,0,0,0,0
1268,8,0.1,100,5,0.1,75,0.1,0.2,1,92,0,0,0,0
1269,9,0.1,100,5,0.1,75,0.1,0.2,1,47,0,0,0,0
1270,10,0.1,100,5,0.1,75,0.1,0.2,1,68,0,0,0,0
1271,1,0.2,100,5,0.1,75,0.1,0.2,1,105,0,0,0,0
1272,2,0.2,100,5,0.1,75,0.1,0.2,1,200,0,0,0,0
1273,3,0.2,100,5,0.1,75,0.1,0.2,1,97,0,0,0,0
1274,4,0.2,100,5,0.1,75,0.1,0.2,1,119,0,0,0,0
1275,5,0.2,100,5,0.1,75,0.1,0.2,1,139,0,0,0,0
1276,6,0.2,100,5,0.1,75,0.1,0.2,1,150,0,0,0,0
1277,7,0.2,100,5,0.1,75,0.1,0.2,1,112,0,0,0,0
1278,8,0.2,100,5,0.1,75,0.1,0.2,1,98,0,0,0,0
1279,9,0.2,100,5,0.1,75,0.1,0.2,1,55,0,0,0,0
1280,10,0.2,100,5,0.1,75,0.1,0.2,1,160,0,0,0,0
1281,1,0.5,100,5,0.1,75,0.1,0.2,1,156,0,0,0,0
1282,2,0.5,100,5,0.1,75,0.1,0.2,1,130,0,0,0,0
1283,3,0.5,100,5,0.1,75,0.1,0.2,1,84,0,0,0,0
1284,4,0.5,100,5,0.1,75,0.1,0.2,1,96,0,0,0,0
1285,5,0.5,100,5,0.1,75,0.1,0.2,1,147,0,0,0,0
1286,6,0.5,100,5,0.1,75,0.1,0.2,1,207,0,0,0,0
1287,7,0.5,100,5,0.1,75,0.1,0.2,1,279,0,0,0,0
1288,8,0.5,100,5,0.1,75,0.1,0.2,1,94,0,0,0,0
1289,9,0.5,100,5,0.1,75,0.1,0.2,1,112,0,0,0,0
1290,10,0.5,100,5,0.1,75,0.1,0.2,1,73,0,0,0,0
1291,1,0.1,100,5,0.25,75,0.1,0.2,1,138,0,0,0,0
1292,2,0.1,100,5,0.25,75,0.1,0.2,1,91,2288,2.196918706,2672.5,2310
1293,3,0.1,100,5,0.25,75,0.1,0.2,1,135,2153,1.574686484,3397.5,2063
1294,4,0.1,100,5,0.25,75,0.1,0.2,1,102,2004,2.715693613,3525.25,2266
1295,5,0.1,100,5,0.25,75,0.1,0.2,1,131,2055,3.597396594,3753,2324.5
1296,6,0.1,100,5,0.25,75,0.1,0.2,1,143,2046,2.396920821,3462,2099.5
1297,7,0.1,100,5,0.25,75,0.1,0.2,1,156,0,0,0,0
1298,8,0.1,100,5,0.25,75,0.1,0.2,1,128,0,0,0,0
1299,9,0.1,100,5,0.25,75,0.1,0.2,1,209,0,0,0,0
1300,10,0.1,100,5,0.25,75,0.1,0.2,1,181,2178,3.028512397,3192.25,2341.75
1301,1,0.2,100,5,0.25,75,0.1,0.2,1,255,0,0,0,0
1302,2,0.2,100,5,0.25,75,0.1,0.2,1,781,2167,2.125657591,4319.75,2770
1303,3,0.2,100,5,0.25,75,0.1,0.2,1,139,0,0,0,0
